geography_level,msa,msa_code,msa_mapping_method,msa_mapping_status,docs/zip_to_msa.doc,source_economic_file,source_geoid_file,year,month,day_endofweek,cityid,merchants_all,revenue_all,week_end_sunday,week_start_monday,countyfips,countyfips_str,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019,statefips_str,countyname,cz,czname,county_pop2019,has_game,game_count,completed_game_count,playoff_game_count,neutral_site_game_count,attendance_sum,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,joined_game_ids,join_key_cityid,join_key_week_start_monday,join_level,join_warning,event_msa,event_msa_code,event_msa_block_id,event_msa_block_compact_id,event_msa_region,event_msa_pop_size_bin,event_msa_urban_rural,event_msa_recommended_for_matching,block_join_warning
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,44,0.0124,-0.0225,2020-01-12,2020-01-06,,,New Orleans,LA,Louisiana,22,29.95,-90.07,390144,22,,,,,1,2,2,0,0,29462.0,0,2,0,0,NBA:401161186|NBA:401161202,44,2020-01-06,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New Orleans-Metairie, LA",35380,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,45,0.00636,0.0148,2020-01-12,2020-01-06,,,Wichita,KS,Kansas,20,37.69,-97.34,516042,20,,,,,0,0,0,0,0,0.0,0,0,0,0,,45,2020-01-06,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,46,0.000993,-0.033,2020-01-12,2020-01-06,,,Cleveland,OH,Ohio,39,41.5,-81.69,1235072,39,,,,,1,2,2,0,0,33433.0,0,2,0,0,NBA:401161178|NBA:401161190,46,2020-01-06,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Cleveland, OH",17410,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,47,0.0111,0.000195,2020-01-12,2020-01-06,,,Bakersfield,CA,California,6,35.37,-119.02,900202,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,47,2020-01-06,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,48,0.0078,-0.0546,2020-01-12,2020-01-06,,,Honolulu,HI,Hawaii,15,21.31,-157.86,974563,15,,,,,0,0,0,0,0,0.0,0,0,0,0,,48,2020-01-06,city_week,no_matching_city_week_game,"Urban Honolulu, HI",46520,west|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,west,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,49,0.0304,-0.000595,2020-01-12,2020-01-06,,,Boise,ID,Idaho,16,43.62,-116.2,481587,16,,,,,0,0,0,0,0,0.0,0,0,0,0,,49,2020-01-06,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,50,0.0106,0.0211,2020-01-12,2020-01-06,,,Salt Lake City,UT,Utah,49,40.76,-111.89,1160437,49,,,,,1,2,2,0,0,36612.0,0,2,0,0,NBA:401161203|NBA:401161216,50,2020-01-06,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Salt Lake City-Murray, UT",41620,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,51,0.000232,-0.00747,2020-01-12,2020-01-06,,,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974,51,,,,,0,0,0,0,0,0.0,0,0,0,0,,51,2020-01-06,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,52,0.00261,0.0421,2020-01-12,2020-01-06,,,Colorado Springs,CO,Colorado,8,38.83,-104.82,720403,08,,,,,0,0,0,0,0,0.0,0,0,0,0,,52,2020-01-06,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,12,53,-0.00778,-0.0503,2020-01-12,2020-01-06,,,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,53,2020-01-06,city_week,no_matching_city_week_game,"Tulsa, OK",46140,south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,south,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,1,-0.00168,0.0126,2020-01-19,2020-01-13,,,Los Angeles,CA,California,6,34.05,-118.24,10039107,06,,,,,1,4,4,0,0,76130.0,0,4,0,0,NBA:401161239|NBA:401161245|NBA:401161255|NBA:401161260,1,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Los Angeles-Long Beach-Anaheim, CA",31080,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,2,-0.0101,-0.0206,2020-01-19,2020-01-13,,,New York City,NY,New York,36,40.71,-74.01,8336817,36,,,,,1,9,9,0,0,69140.0,0,4,0,5,NHL:2019020708|NHL:2019020710|NBA:401161241|NHL:2019020717|NBA:401161256|NHL:2019020730|NBA:401161269|NHL:2019020743|NBA:401161272,2,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New York-Newark-Jersey City, NY-NJ",35620,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,3,-0.00812,-0.0368,2020-01-19,2020-01-13,,,Chicago,IL,Illinois,17,41.88,-87.63,5150233,17,,,,,1,2,2,0,0,39321.0,0,2,0,0,NBA:401161249|NBA:401161273,3,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Chicago-Naperville-Elgin, IL-IN",16980,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,4,-0.00784,0.00208,2020-01-19,2020-01-13,,,Houston,TX,Texas,48,29.76,-95.37,4713325,48,,,,,1,2,2,0,0,36557.0,0,2,0,0,NBA:401161253|NBA:401161275,4,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Houston-Pasadena-The Woodlands, TX",26420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,5,0.00219,0.00835,2020-01-19,2020-01-13,,,Phoenix,AZ,Arizona,4,33.45,-112.07,4485414,04,,,,,1,1,1,0,0,14751.0,0,1,0,0,NBA:401161232,5,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Phoenix-Mesa-Chandler, AZ",38060,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,6,-0.00158,0.0254,2020-01-19,2020-01-13,,,San Diego,CA,California,6,32.72,-117.16,3338330,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,6,2020-01-13,city_week,no_matching_city_week_game,"San Diego-Chula Vista-Carlsbad, CA",41740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,7,-0.00292,-0.00668,2020-01-19,2020-01-13,,,Dallas,TX,Texas,48,32.78,-96.8,2635516,48,,,,,1,2,2,0,0,20283.0,0,1,0,1,NHL:2019020737|NBA:401161267,7,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,8,0.00369,-0.00699,2020-01-19,2020-01-13,,,Las Vegas,NV,Nevada,32,36.17,-115.14,2266715,32,,,,,0,0,0,0,0,0.0,0,0,0,0,,8,2020-01-13,city_week,no_matching_city_week_game,"Las Vegas-Henderson-North Las Vegas, NV",29820,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,9,-0.00875,-0.0934,2020-01-19,2020-01-13,,,Seattle,WA,Washington,53,47.61,-122.33,2252782,53,,,,,0,0,0,0,0,0.0,0,0,0,0,,9,2020-01-13,city_week,no_matching_city_week_game,"Seattle-Tacoma-Bellevue, WA",42660,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,10,-0.00491,-0.00333,2020-01-19,2020-01-13,,,Fort Worth,TX,Texas,48,32.76,-97.33,2102515,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,10,2020-01-13,city_week,no_matching_city_week_game,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,11,-0.00585,0.0163,2020-01-19,2020-01-13,,,San Antonio,TX,Texas,48,29.42,-98.49,2003554,48,,,,,1,2,2,0,0,36776.0,0,2,0,0,NBA:401161266|NBA:401161279,11,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Antonio-New Braunfels, TX",41700,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,12,0.00142,0.0442,2020-01-19,2020-01-13,,,San Jose,CA,California,6,37.34,-121.89,1927852,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,12,2020-01-13,city_week,no_matching_city_week_game,"San Jose-Sunnyvale-Santa Clara, CA",41940,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,13,-0.00844,-0.00992,2020-01-19,2020-01-13,,,Detroit,MI,Michigan,26,42.33,-83.05,1749343,26,,,,,1,3,3,0,0,13780.0,0,1,0,2,NBA:401161233|NHL:2019020740|NHL:2019020749,13,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Detroit-Warren-Dearborn, MI",19820,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,14,-0.00116,0.00337,2020-01-19,2020-01-13,,,Philadelphia,PA,Pennsylvania,42,39.95,-75.17,1584064,42,,,,,1,5,5,0,0,41335.0,0,2,0,3,NHL:2019020711|NBA:401161247|NHL:2019020731|NBA:401161262|NHL:2019020750,14,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,15,-0.0019,0.0221,2020-01-19,2020-01-13,,,Columbus,OH,Ohio,39,39.96,-83.0,1316756,39,,,,,1,3,3,0,0,0.0,0,0,0,3,NHL:2019020719|NHL:2019020733|NHL:2019020751,15,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Columbus, OH",18140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,16,-0.0144,0.0393,2020-01-19,2020-01-13,,,Austin,TX,Texas,48,30.27,-97.74,1273954,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,16,2020-01-13,city_week,no_matching_city_week_game,"Austin-Round Rock-San Marcos, TX",12420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,17,-0.00746,-0.0093,2020-01-19,2020-01-13,,,Charlotte,NC,North Carolina,37,35.23,-80.84,1110356,37,,,,,0,0,0,0,0,0.0,0,0,0,0,,17,2020-01-13,city_week,no_matching_city_week_game,"Charlotte-Concord-Gastonia, NC-SC",16740,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,18,-0.0164,0.0247,2020-01-19,2020-01-13,,,Indianapolis,IN,Indiana,18,39.77,-86.16,964582,18,,,,,1,2,2,0,0,31505.0,0,2,0,0,NBA:401161234|NBA:401161261,18,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Indianapolis-Carmel-Greenwood, IN",26900,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,19,-0.00971,0.00877,2020-01-19,2020-01-13,,,Jacksonville,FL,Florida,12,30.33,-81.66,957755,12,,,,,0,0,0,0,0,0.0,0,0,0,0,,19,2020-01-13,city_week,no_matching_city_week_game,"Jacksonville, FL",27260,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,20,-0.00863,0.0408,2020-01-19,2020-01-13,,,Memphis,TN,Tennessee,47,35.15,-90.05,937166,47,,,,,1,2,2,0,0,33283.0,0,2,0,0,NBA:401161242|NBA:401161264,20,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Memphis, TN-MS-AR",32820,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,21,-0.00334,0.0738,2020-01-19,2020-01-13,,,San Francisco,CA,California,6,37.77,-122.42,881549,06,,,,,1,4,4,1,0,54192.0,0,3,1,0,NBA:401161244|NBA:401161259|NBA:401161276|NFL:2019_20_GB_SF,21,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,22,0.00481,0.0121,2020-01-19,2020-01-13,,,El Paso,TX,Texas,48,31.78,-106.44,839238,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,22,2020-01-13,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,23,0.00664,-0.014,2020-01-19,2020-01-13,,,Baltimore,MD,Maryland,24,39.29,-76.61,593490,24,,,,,0,0,0,0,0,0.0,0,0,0,0,,23,2020-01-13,city_week,no_matching_city_week_game,"Baltimore-Columbia-Towson, MD",12580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,24,-0.00327,-0.00502,2020-01-19,2020-01-13,,,Portland,OR,Oregon,41,45.52,-122.68,812855,41,,,,,1,1,1,0,0,19111.0,0,1,0,0,NBA:401161237,24,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Portland-Vancouver-Hillsboro, OR-WA",38900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,25,-0.00705,-0.0301,2020-01-19,2020-01-13,,,Boston,MA,Massachusetts,25,42.36,-71.06,803907,25,,,,,1,4,4,0,0,57468.0,0,3,0,1,NBA:401161235|NBA:401161246|NHL:2019020727|NBA:401161270,25,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Boston-Cambridge-Newton, MA-NH",14460,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,26,-0.00818,-0.0228,2020-01-19,2020-01-13,,,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434,40,,,,,1,3,3,0,0,54609.0,0,3,0,0,NBA:401161251|NBA:401161265|NBA:401161277,26,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Oklahoma City, OK",36420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,27,-0.0148,0.0599,2020-01-19,2020-01-13,,,Louisville,KY,Kentucky,21,38.25,-85.76,766757,21,,,,,0,0,0,0,0,0.0,0,0,0,0,,27,2020-01-13,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2020,1,19,28,0.0173,-0.00551,2020-01-19,2020-01-13,,,Denver,CO,Colorado,8,39.74,-104.99,727211,08,,,,,1,2,2,0,0,39040.0,0,2,0,0,NBA:401161231|NBA:401161252,28,2020-01-13,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Denver-Aurora-Centennial, CO",19740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
